Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD59,OUT013,1424.1766284312325
FDQ10,OUT017,2873.0597685053217
FDW45,OUT035,2457.248747820544
NCK30,OUT049,4048.604942274469
FDU31,OUT018,3218.3418194516853
NCQ17,OUT019,521.2213922826049
FDN01,OUT017,2941.6136121204327
FDZ19,OUT049,2856.498086946478
DRG37,OUT017,2609.723562558065
FDE32,OUT045,618.5635239177936
FDO34,OUT049,2719.364386166111
FDM04,OUT019,-1006.9080014251813
FDZ25,OUT049,2845.171501134857
FDU08,OUT049,1695.5261142767122
NCW30,OUT045,4006.6205442907813
NCM18,OUT013,994.3919792093802
FDS22,OUT035,856.2151763601869
NCH18,OUT017,3985.228513132359
FDC23,OUT013,2905.8739726100757
FDY46,OUT013,2982.777984215063
NCU06,OUT046,3636.850546959773
FDX57,OUT045,1564.3191933816997
FDX36,OUT027,5028.935705681404
FDL16,OUT045,662.7267741527612
FDT16,OUT010,2224.3475970240397
FDN16,OUT018,1393.0737218601134
FDC03,OUT046,3056.9686645626934
DRF60,OUT013,3826.68175915991
FDS27,OUT027,4609.559058360421
FDP33,OUT010,2052.5587698016316
FDJ36,OUT018,1266.736387952129
NCR42,OUT013,557.9152993311873
FDV14,OUT017,1504.6374158747785
NCP42,OUT035,3174.448867033876
FDB50,OUT027,2732.538254226267
NCC30,OUT027,4235.101919733439
FDA23,OUT018,1364.9523151824542
FDW16,OUT017,1639.3320929844776
FDQ52,OUT010,1939.357472322692
FDB58,OUT049,2393.5617362223857
NCP29,OUT049,1061.97731566125
NCM05,OUT045,4102.714784368698
FDO25,OUT013,3427.6743818704126
NCM54,OUT046,2076.009238300874
NCL54,OUT046,2782.558792958167
FDL39,OUT010,962.063842335061
FDF53,OUT018,2592.684056818296
NCQ42,OUT035,2080.659060842998
FDF58,OUT013,1069.440964342808
FDZ04,OUT035,1129.6420306706277
FDE26,OUT019,394.7138726895355
FDS60,OUT017,3000.56445860886
FDV58,OUT017,3243.881088382521
FDM04,OUT045,820.5998365935957
FDE08,OUT035,2470.380190844502
NCB43,OUT049,2965.1824135293864
FDU11,OUT010,13.644869703697623
FDF22,OUT019,1457.1381514093664
FDE24,OUT013,2247.146470951353
DRJ49,OUT046,2136.4052232763934
NCQ53,OUT035,3825.559742256446
NCL41,OUT013,636.097161690981
FDR22,OUT013,1859.0936317517917
FDH04,OUT035,1623.1544258083159
DRH15,OUT045,666.073960435664
FDY40,OUT049,903.5905463976233
NCI17,OUT035,1648.3626463232795
NCC18,OUT013,2772.7556967611163
FDY28,OUT027,4791.192625112715
FDB45,OUT027,3170.5418378121976
NCL30,OUT018,1721.0276841227023
FDM10,OUT017,3495.2128355635505
FDH22,OUT027,3467.492050092027
NCZ53,OUT017,3160.042054629026
NCI18,OUT013,3527.355994060621
FDH14,OUT027,3794.934109991358
FDR36,OUT027,2212.257652757209
FDW01,OUT045,2383.2285636801244
FDK02,OUT027,3383.94892380861
FDJ02,OUT018,2148.255444583294
FDU55,OUT013,4180.73450320783
NCV18,OUT027,2776.3388584731874
FDH14,OUT018,2013.150333371028
FDZ37,OUT045,1463.465364912714
FDX49,OUT049,3790.522959277165
NCD43,OUT046,1679.2566913125484
FDZ07,OUT013,1107.9733160121978
FDK43,OUT035,2134.728067719625
FDR32,OUT018,3419.715173127741
FDT39,OUT013,2515.6598359798663
NCV54,OUT017,2042.808464273985
FDF38,OUT018,512.616534484885
FDV60,OUT046,3203.3188440374215
FDH44,OUT027,3852.4947052413045
FDS21,OUT046,1102.1975453630293
NCL41,OUT045,593.1891471780982
FDM46,OUT017,1626.9866150928865
FDU27,OUT045,781.1407924257073
NCJ54,OUT017,3791.642231423306
DRG51,OUT018,2340.213466232468
NCA29,OUT019,788.3895755645208
FDR47,OUT045,3018.725552449978
NCL19,OUT027,3709.213613891712
DRG01,OUT049,1287.6925182047853
FDG10,OUT046,1060.786110048066
NCV05,OUT049,2485.88628375213
NCH18,OUT019,1924.214611642834
FDV14,OUT018,1089.5451600144297
DRJ23,OUT035,3122.7818155815476
DRJ11,OUT046,3015.3271183033794
FDZ03,OUT017,3089.8322435207374
FDI27,OUT010,-1133.9323216640769
FDJ14,OUT018,1129.9523172534537
FDU32,OUT017,2121.057549092511
FDD47,OUT027,4221.212787560522
DRF36,OUT035,3102.5737273591367
FDM21,OUT046,4081.5409730211686
FDV10,OUT018,486.8502950082184
FDH60,OUT018,2847.305385496802
FDX47,OUT010,638.6544985926157
FDT19,OUT019,799.9795976292371
FDO11,OUT045,3965.7615868394496
FDH24,OUT027,3976.416313447029
FDL02,OUT018,1511.404107333292
FDB02,OUT049,2930.9630739828426
FDA43,OUT046,3181.7556244578736
FDG52,OUT045,691.1462006248912
DRC12,OUT013,3017.1177572907472
FDY37,OUT018,2071.735543483039
NCU18,OUT045,2163.2953876963
FDU09,OUT035,1064.5223499862914
DRJ25,OUT027,2222.0127515256463
DRE12,OUT018,1516.5382060089032
DRL47,OUT017,2153.1981338559126
DRK01,OUT046,1620.7567007496255
FDC22,OUT019,1129.0940580671595
FDG44,OUT013,935.706100387557
FDW04,OUT035,2203.49212350577
FDK09,OUT049,3637.976693224089
NCN43,OUT035,2050.1263502646616
FDG04,OUT049,3015.49085332948
FDH32,OUT010,-360.228088994234
DRI47,OUT017,2481.313789462889
DRE15,OUT013,1233.8767634303513
FDY11,OUT035,1268.001341621697
FDO60,OUT049,805.9630382451287
FDQ20,OUT018,465.62069064167736
FDO57,OUT027,3994.0075166461756
FDT14,OUT019,-9.68177468155045
FDA57,OUT049,732.3758654968551
DRN35,OUT017,759.4556022506295
FDJ03,OUT046,889.7076181754237
FDX28,OUT017,1731.5333788080316
DRE25,OUT045,1387.1879936109326
FDR09,OUT046,4140.795216886036
FDB23,OUT035,3763.885692074473
FDO08,OUT045,2626.254709963032
FDQ23,OUT049,1700.911513066545
FDW04,OUT013,2136.6911515581305
DRK13,OUT010,1170.6434730853362
NCL17,OUT027,3673.859241594866
FDY21,OUT035,3140.966861656416
FDJ38,OUT027,4538.632340662894
FDA37,OUT019,198.19910140334105
FDV43,OUT013,807.629361032974
FDL36,OUT046,1527.6953425565007
FDD53,OUT045,610.9370990513271
FDZ19,OUT010,904.5056495086174
FDV21,OUT045,1914.854977006442
NCL54,OUT018,2458.832842505697
DRI47,OUT027,3768.9536321932246
DRG03,OUT049,2493.12362763063
FDG21,OUT013,2625.56413022778
FDW03,OUT018,1469.5913540828478
NCI55,OUT046,1967.0302534073853
DRC36,OUT019,914.5178317658283
FDH22,OUT017,2140.221066239479
FDV20,OUT045,2059.9739916068356
NCU41,OUT027,4501.698231546063
FDN46,OUT027,3140.541053288034
FDK50,OUT045,2556.337443637545
NCA05,OUT027,3806.1559402134008
DRH01,OUT018,2442.00274594847
FDT08,OUT018,2144.222274300613
FDM08,OUT018,3350.7741380507214
FDZ07,OUT035,1162.3153816240665
FDS22,OUT017,951.8372591825755
FDV35,OUT027,3929.5864255140186
FDI28,OUT010,-656.5731223099283
FDW58,OUT027,3190.464788946774
FDT52,OUT045,3835.9131004590163
FDY34,OUT046,2712.3026471216435
FDR10,OUT046,2610.8291483131325
FDK57,OUT017,2063.0061121679173
FDR02,OUT027,3179.882577795128
FDX49,OUT046,3810.1811843226897
FDQ20,OUT046,778.4882349921972
DRK23,OUT045,3921.911464020188
NCW06,OUT046,3052.06708962009
FDR31,OUT017,2561.1474949772382
NCE43,OUT013,2668.1988489097566
DRO59,OUT027,2703.4057020684704
FDN09,OUT049,3913.392835246472
FDR11,OUT046,2640.1804550001543
FDO57,OUT013,2582.9622924932046
NCX18,OUT017,3239.4857132419565
FDB05,OUT018,3625.2717943706375
FDQ08,OUT018,808.3244896148972
NCG43,OUT035,1574.4254282674374
FDJ56,OUT013,1671.3716202128417
FDA13,OUT010,-1283.1911680758203
FDO56,OUT017,2093.242845203684
FDB37,OUT018,3583.712290758791
FDZ02,OUT018,1299.669032871083
FDQ24,OUT046,3991.8858424190985
FDM16,OUT013,1268.2443216818356
FDU35,OUT049,1661.5058359971881
FDT35,OUT035,2826.3029444796703
NCX30,OUT049,3933.8059114875796
FDG04,OUT017,3104.6903154388856
FDI12,OUT035,1532.6503531911294
FDE35,OUT035,1170.8991517439863
NCP14,OUT027,3104.870963066598
NCY53,OUT045,1698.7994191541802
FDP49,OUT017,1110.8403515698155
FDQ04,OUT017,826.7303319273342
FDM39,OUT035,2905.625318585284
FDO58,OUT019,688.5786610172217
FDC56,OUT017,2073.6596480388107
NCQ54,OUT046,2686.681147864496
FDV10,OUT027,2203.4706537520105
NCK17,OUT046,731.1911588635412
NCF55,OUT027,2049.3078495513037
FDV33,OUT013,4179.85890641484
NCH29,OUT019,-342.0821318031667
FDA37,OUT027,3532.773967400455
FDH46,OUT018,1412.0739990808943
FDS25,OUT035,1926.869590046117
FDH04,OUT027,2935.378842980397
FDX52,OUT046,3107.153404981829
NCD42,OUT017,780.970004132716
FDW47,OUT017,2107.905288952359
FDL25,OUT027,2986.048626739488
NCJ06,OUT010,-13.400853316037683
FDY09,OUT013,2793.68561708802
FDS40,OUT046,675.1499006754166
FDH41,OUT017,3517.075394864718
FDG38,OUT035,1552.4293693349464
FDU03,OUT027,4353.9443869207025
FDV20,OUT046,2169.877978963559
DRB13,OUT045,3001.4793556277873
NCQ30,OUT013,1935.0535714180005
NCH06,OUT013,3862.533967184514
FDU50,OUT018,1563.180937498677
NCO42,OUT019,397.547992570544
FDW09,OUT018,1072.649746985131
FDH04,OUT013,1534.5536305405403
FDC21,OUT045,1754.275968710499
FDL21,OUT049,788.7205402308755
FDM46,OUT010,-458.76164474397956
FDT22,OUT019,-939.7387644034316
FDB28,OUT035,3197.550486902386
FDI12,OUT018,1192.8353550590691
FDA28,OUT045,1980.868881492468
FDF59,OUT013,2105.2084001312905
FDM45,OUT027,3436.917794553883
FDQ56,OUT017,1516.3593308849377
FDR46,OUT049,2348.5289117494976
FDT01,OUT013,3428.9612119479134
FDD16,OUT027,2651.216696505857
NCU30,OUT010,629.3537237904238
FDM40,OUT010,301.20079163389164
FDI56,OUT035,1630.077845623382
NCS30,OUT013,2030.433505277295
FDU08,OUT017,1783.1425443856715
FDX51,OUT027,4600.955373722609
FDA43,OUT045,3090.5263896581746
FDX59,OUT010,-1323.0485387273948
FDC37,OUT018,1441.1978012508625
FDP58,OUT013,3466.5701991718233
NCY42,OUT035,2352.364150545749
FDF21,OUT018,2811.2209001796873
FDU10,OUT027,2140.9442766511784
DRL47,OUT018,1728.7642187255115
FDA58,OUT018,3493.1603847333463
FDJ22,OUT049,3068.1926296268357
FDK50,OUT046,2610.547172574734
FDO38,OUT035,1394.2573493054952
DRF60,OUT035,3864.8902287041565
NCZ42,OUT019,1822.857723716399
FDD35,OUT049,1998.5296382481756
FDL25,OUT045,1475.7581246530317
FDJ16,OUT013,939.4536559074622
DRK59,OUT049,3764.2967642063013
FDI50,OUT046,3783.373410098153
NCB19,OUT045,1310.7493114154204
DRI37,OUT035,1045.9896191469597
FDA14,OUT027,3767.4182768287283
FDC08,OUT018,3386.7344416699634
FDS45,OUT046,1781.2014291708329
FDI21,OUT049,1136.0371480716422
DRJ47,OUT035,2873.330340805842
DRE37,OUT027,4410.662813896866
FDT55,OUT018,2323.0850226097245
NCG42,OUT027,3485.357837729127
FDA31,OUT049,2794.107919500064
NCW42,OUT046,3540.072900607469
FDF50,OUT017,3252.9926529482473
FDK56,OUT049,3029.2993647182448
FDX10,OUT035,748.7903119050316
NCK07,OUT027,4032.381594553837
FDZ49,OUT017,3705.8633092316304
FDR33,OUT013,1784.6950094693457
FDO44,OUT018,1557.6953565684817
FDA20,OUT046,3043.7389546585473
NCL30,OUT045,1950.4818829391006
FDI05,OUT019,-704.6106407378247
FDQ12,OUT018,3347.026587834538
FDH47,OUT017,1781.4113538994861
FDH34,OUT018,2677.214231579259
FDF29,OUT046,2179.030730123777
FDG40,OUT018,295.4910412603931
NCE18,OUT017,4054.1899915096146
FDP21,OUT010,1140.6950019549404
FDY50,OUT013,1410.3008872080245
FDB36,OUT049,2187.5661123791942
NCZ29,OUT049,2075.1856432928325
FDU20,OUT018,1718.7809238928312
FDO56,OUT013,2004.010712408286
FDW31,OUT049,3269.412817642049
DRH59,OUT013,1257.5366645917238
NCB30,OUT017,3246.5027672644355
FDK43,OUT027,3509.43671238597
FDW43,OUT045,3650.2574634455814
NCL19,OUT017,2388.5940823514393
FDJ27,OUT046,1691.5813237037946
FDC45,OUT046,2803.382223437089
FDY40,OUT035,961.2705988121015
NCM41,OUT035,1582.0336716056045
NCK18,OUT019,707.6530074183247
FDP37,OUT049,2112.715548992186
FDA27,OUT027,5497.43595943664
NCX30,OUT035,3978.7276281714876
FDR09,OUT017,4183.798175782766
FDG08,OUT027,4238.784678156866
NCU30,OUT013,2625.2960637214856
FDB16,OUT017,1533.943792592443
FDM16,OUT017,1373.0638414605346
FDC48,OUT013,1374.6742312839924
NCF18,OUT046,3013.3426114962203
FDU46,OUT018,1082.3259970167273
FDH41,OUT018,3089.5493826603924
NCN42,OUT010,388.60964208345104
FDU49,OUT046,1555.766698382693
FDB20,OUT027,2756.068151467698
FDG50,OUT019,-398.1205888828845
FDW20,OUT045,1936.9557035425387
NCO55,OUT049,1778.7326161861856
FDX48,OUT046,2561.8152888351324
FDU48,OUT046,2171.0784922020393
FDR48,OUT019,486.2238002824306
FDK27,OUT013,2017.9061772635905
FDT35,OUT013,2714.368672490338
FDN12,OUT049,1812.4580347341835
NCE31,OUT019,-1349.4464083241182
FDL21,OUT017,890.3704907237552
FDV56,OUT017,1951.8418211858807
FDR16,OUT017,3549.8154267220816
NCP41,OUT049,1806.77750608536
FDJ27,OUT013,1698.348380592768
FDA07,OUT017,2195.7185088863625
FDK55,OUT049,1504.0941628401342
FDM33,OUT049,3527.646862419235
FDY46,OUT046,3008.715766624591
FDD36,OUT046,1951.9459099409432
FDB12,OUT027,3123.3654589212674
FDF28,OUT019,143.96346812027332
NCE07,OUT019,374.2023603800626
FDW50,OUT027,4032.6015396130533
NCW18,OUT017,3846.360757034694
NCJ17,OUT019,-573.9365780151275
DRZ24,OUT010,-22.246182958449936
FDS07,OUT035,1997.5654917912034
NCW05,OUT010,-241.4165658603597
FDZ22,OUT018,1073.491899150671
FDK02,OUT046,1990.248318971484
FDZ45,OUT027,4577.184312348574
FDL25,OUT046,1559.2458812062396
FDS08,OUT045,2769.3804742547363
NCZ42,OUT027,5150.431591800225
FDX57,OUT035,1702.6286950933136
FDF21,OUT046,3138.1328025289695
FDJ56,OUT018,1311.0623308524519
FDX10,OUT013,675.7763236813189
DRG48,OUT035,2405.5619360598503
DRN37,OUT046,2674.263697665112
NCY41,OUT018,309.13071825179213
FDN28,OUT045,1637.2064629464876
FDE34,OUT045,2802.09271478586
FDR10,OUT045,2552.3197489933227
FDC32,OUT017,1664.572311240714
DRG13,OUT046,2642.493921956484
FDP59,OUT049,1790.5326895274047
NCT53,OUT010,689.5367258854385
FDL57,OUT027,5546.976768666966
FDN32,OUT010,1076.7622151865362
FDK09,OUT018,3302.6607371117134
FDA52,OUT010,898.2771337443555
FDC57,OUT049,3191.825684816198
FDI09,OUT035,4090.231592284108
NCB07,OUT046,3140.3370935746643
FDP26,OUT035,1699.4198460188782
FDP40,OUT027,3275.5942557501985
FDL15,OUT013,2451.316572382304
FDV07,OUT046,1890.6839456385787
FDS03,OUT017,1212.4417863559065
FDE50,OUT049,3084.5199867328483
FDQ15,OUT017,1449.7392987443745
FDQ33,OUT010,456.8757237392274
FDT22,OUT013,969.1357211347495
DRO35,OUT035,1990.2702061785822
FDJ41,OUT049,4135.451428884146
FDQ27,OUT035,1841.9353767944267
FDC26,OUT017,1957.5552362903836
NCF43,OUT027,3712.8979260293418
NCR50,OUT035,2513.124100920846
FDE39,OUT018,1614.449939863276
FDN49,OUT027,2171.6765483493073
DRG11,OUT035,1824.9013590235118
NCA18,OUT049,1896.3223314527277
FDM36,OUT018,2503.4875158545183
FDW32,OUT017,1596.5190020513546
NCQ18,OUT010,-400.4039296596311
FDX14,OUT027,2649.3890284277586
FDD46,OUT017,2542.147956075263
FDI34,OUT019,1791.2555698283686
NCJ17,OUT035,1446.5228959965316
FDB52,OUT035,4126.997117099963
FDV55,OUT018,2018.4836859278148
FDC57,OUT046,3163.2106516141794
FDB29,OUT046,1916.016045485463
NCO43,OUT035,1700.5933002131787
FDG44,OUT045,840.8045849460032
FDJ34,OUT045,1991.1239916351042
FDH40,OUT049,1402.1476487119653
NCD07,OUT027,3213.662467817965
FDB41,OUT017,919.3335882224201
FDH47,OUT018,1322.232249865323
DRK37,OUT035,3131.3113972862193
FDM25,OUT019,960.1408875509223
NCX06,OUT045,2810.1477216361964
NCS05,OUT017,2271.03302429599
FDS39,OUT045,2227.6352070753055
FDC47,OUT027,5007.483840893969
FDG20,OUT013,2918.9290104106185
DRL23,OUT017,1866.1856976604176
FDY33,OUT013,2576.3661239151115
NCH18,OUT045,3762.2323420440953
FDX47,OUT035,2635.9746354938397
NCB06,OUT045,2455.926559041385
FDP36,OUT049,945.2918455020845
FDW44,OUT018,2546.332114996796
NCU41,OUT018,2757.976596801498
NCS17,OUT046,1584.5886434929416
FDD46,OUT035,2547.9073691487283
FDE45,OUT017,3001.619396283597
FDI09,OUT017,4126.518367097437
NCJ54,OUT010,1748.015322722349
NCA29,OUT018,2434.453273520572
NCN41,OUT027,3410.3781731024355
FDY34,OUT035,2764.0610192563327
NCG55,OUT035,1930.5355669294222
DRM49,OUT046,789.3933795508783
NCB42,OUT049,1912.412422980764
FDE58,OUT045,1806.8505744017457
DRJ25,OUT013,823.1918789850315
FDS47,OUT010,-535.4813604893279
FDY21,OUT049,3150.4439497922867
NCI54,OUT013,1789.2420534083794
FDO24,OUT017,2628.008378954546
FDY43,OUT035,2805.279475882431
FDF35,OUT018,1444.4987423997372
NCP29,OUT019,-890.2958100967808
FDN28,OUT027,3117.216556295505
FDJ50,OUT018,632.2151152697334
FDQ14,OUT027,3814.0369436816836
FDC37,OUT035,1846.2972988224792
FDN08,OUT046,2023.6108857792133
FDD04,OUT035,2309.3456996907917
FDW34,OUT018,3574.384085015452
FDP04,OUT017,1201.1998278859828
NCG07,OUT017,3087.5512353875965
NCN14,OUT018,2616.3251493422867
FDJ16,OUT045,860.1058839667967
NCM42,OUT045,1667.6558441558445
NCF19,OUT046,847.833265086636
FDY21,OUT018,2802.613456122708
FDY19,OUT035,1998.4754077446269
FDV09,OUT045,2334.1085816983978
FDA28,OUT013,2085.6014295021014
FDC38,OUT018,1864.8983205083205
FDL28,OUT045,3599.8620097684325
NCH43,OUT049,3448.7170869683323
NCN53,OUT045,530.4946699074208
NCW05,OUT017,1845.0238738709886
NCO30,OUT018,2646.151291393544
FDT04,OUT019,-1311.0912198117294
FDB27,OUT018,2804.066460707647
NCK07,OUT013,2658.9184843352996
NCA53,OUT013,852.871090473549
FDB33,OUT018,2318.1748903449043
FDU37,OUT017,1492.9498612878233
FDR13,OUT035,2029.775562528841
FDE45,OUT049,2918.6887007663463
FDV37,OUT017,3313.2907918214623
FDX44,OUT019,-401.44997390288336
NCL06,OUT017,4227.661822088354
FDJ28,OUT045,2946.107772720148
FDX55,OUT049,3546.4691910643305
NCK17,OUT018,410.5311500418029
FDH52,OUT035,1147.381094930257
FDN13,OUT027,3056.912057515292
FDK44,OUT018,2467.0947534125153
FDU16,OUT046,1398.9568588038237
FDZ07,OUT017,1197.10878749298
NCN06,OUT027,4013.192623404888
FDH02,OUT010,-356.3877264043549
NCW18,OUT045,3643.0436617624073
FDH57,OUT013,2152.120020588438
FDV35,OUT045,2396.1734320126416
NCU29,OUT013,2346.9094033963192
NCP02,OUT046,1035.8700126501935
FDN44,OUT013,2636.927336152512
FDX03,OUT018,514.0994421459909
FDR11,OUT010,617.9918432346458
FDA36,OUT046,2996.497155636607
FDP58,OUT027,4859.031552776083
FDH31,OUT045,1572.3199130622525
FDH34,OUT035,3039.0884239664592
FDS13,OUT035,4269.228537999166
FDT01,OUT018,3182.5646940860024
FDY09,OUT049,2852.9275445845997
FDV33,OUT027,5560.576976329394
NCW29,OUT010,145.11380825462402
NCN17,OUT045,1572.7907026258472
FDX01,OUT046,1977.3567948416603
FDL03,OUT049,3223.487360712199
DRL59,OUT049,970.2594003549457
DRM11,OUT027,5582.809501627504
FDA43,OUT049,3205.696442659915
FDZ56,OUT010,873.8420897832257
FDI44,OUT018,1008.7740238862025
FDB50,OUT013,1320.469325844053
FDU15,OUT019,-1347.770933961583
NCJ19,OUT019,-981.7272830620059
FDD48,OUT013,1892.0792888182477
NCW42,OUT035,3563.129582222129
FDL24,OUT017,2959.1545168091397
NCB30,OUT013,3138.5547677519644
FDK25,OUT013,2742.976952248864
FDW28,OUT049,3116.2778982666496
FDD47,OUT017,2917.89689027454
FDK16,OUT019,-446.57185503638175
FDW37,OUT046,1549.3238724460534
FDA48,OUT035,3578.9326193845773
FDA14,OUT017,2436.9434243483993
FDV15,OUT013,1654.1180537253822
FDN22,OUT049,4045.8377486260724
NCD55,OUT045,615.3352453979605
FDY43,OUT013,2722.921648743024
NCU05,OUT017,1435.4415939493483
FDF10,OUT035,2462.861868897875
FDR39,OUT018,2636.821250722758
FDG40,OUT013,588.6571367515426
FDZ28,OUT019,156.35726509070082
FDE02,OUT045,1439.8276258171973
FDU60,OUT049,2776.392899049926
FDM21,OUT013,4081.709079180291
FDV52,OUT019,-43.19254649612412
NCW06,OUT013,3038.5817705552327
FDX36,OUT035,3688.375980551078
FDT35,OUT027,4185.6535892155225
NCL19,OUT010,339.0044080226071
NCD31,OUT046,2646.5301927514665
FDE53,OUT019,-184.3180891961092
FDW58,OUT019,-167.3789900862903
DRF48,OUT046,3017.8906784387364
FDW57,OUT035,2915.621262115921
DRH13,OUT017,1848.2313315665524
FDT33,OUT013,2746.5015763401607
DRK47,OUT027,5033.070781862232
FDY22,OUT010,357.1405608976056
FDC35,OUT019,1397.3075385920965
FDO03,OUT013,3702.704743963375
FDF24,OUT045,1317.9087502571201
FDF56,OUT018,2647.118933306425
FDD28,OUT013,956.9488078452996
FDG53,OUT027,3690.3745893652376
FDO27,OUT019,-342.3886571433104
NCF54,OUT018,2417.4341069708753
FDC20,OUT027,2403.8998867961927
FDU10,OUT046,743.8784176464251
DRA24,OUT018,2349.9594326902734
FDA02,OUT010,414.3706153263047
FDG10,OUT017,1141.2596592228801
FDW39,OUT010,993.5189034309878
FDP04,OUT019,-846.8101303663134
NCM55,OUT013,2948.9720324524533
FDG47,OUT045,4078.0535333337466
NCU41,OUT017,3179.2911302997964
NCK31,OUT017,994.4932913588564
FDZ46,OUT045,1695.0001686903852
FDU13,OUT027,3817.1285538165685
NCF19,OUT045,742.6139715377649
NCJ43,OUT013,2750.194764363827
NCJ05,OUT045,2380.4863415161235
FDS04,OUT027,3659.147019184573
FDX28,OUT010,-289.54235422296915
FDB41,OUT027,2231.0616823302116
FDG53,OUT046,2259.4721225107496
FDL15,OUT010,526.1122918991459
FDQ08,OUT049,1042.4819673630554
DRN36,OUT013,1575.7578612243378
FDI46,OUT013,4013.8604373722337
FDG16,OUT027,4805.516579148069
FDV32,OUT013,1090.3276418930327
FDF44,OUT010,281.89020377010456
FDK04,OUT018,638.7042094258504
NCA41,OUT013,3094.3794592555205
FDD51,OUT017,827.113236839301
NCZ53,OUT045,2933.9106163246615
FDP01,OUT027,3921.5594016969844
FDY25,OUT049,2978.7540831392544
FDB17,OUT018,2562.0232652228005
NCV54,OUT018,1610.5894347323338
FDJ32,OUT017,1215.6109387144243
FDA37,OUT049,2124.933756766477
FDG35,OUT035,2924.597711035327
NCM05,OUT018,3919.948198722239
FDG45,OUT046,3473.7854778583715
FDH28,OUT013,699.8771227343532
NCE18,OUT049,3962.2069301512383
FDH38,OUT045,1874.4430952039693
FDR56,OUT013,3238.9615604558203
FDH17,OUT027,3035.319945223717
FDD39,OUT049,3463.707578847054
FDB41,OUT049,855.1518123047717
NCR53,OUT046,3563.368353255122
FDX46,OUT017,1136.5125701316138
FDV28,OUT049,697.6400828036712
FDA08,OUT018,2436.4799692406814
FDH45,OUT017,920.4982661293907
NCS38,OUT010,-133.66951543428877
FDD40,OUT010,1176.0321954789397
DRM59,OUT035,2566.186693868207
NCJ43,OUT018,2493.343027327006
NCN29,OUT013,875.9579032695619
NCC19,OUT045,2935.143469127477
FDR56,OUT035,3280.850437189758
FDZ43,OUT049,3957.6151605110354
FDJ32,OUT010,-852.4567192651011
DRH03,OUT017,1604.124611050749
NCZ54,OUT035,2657.7485745908634
FDE26,OUT017,2489.14051659056
FDS03,OUT045,987.9277798312687
DRZ24,OUT019,-44.124326597564504
FDO48,OUT027,4992.836722453343
FDW39,OUT049,2888.655557793638
NCK05,OUT049,1056.9801699931559
NCK30,OUT017,4167.885906998112
FDT27,OUT018,3377.422932853384
FDS08,OUT019,959.5410521996091
NCJ19,OUT049,942.2035487409594
FDC58,OUT045,678.4986697072309
DRE37,OUT013,2981.3064111135172
FDW02,OUT035,2147.9207091486314
FDJ02,OUT010,542.3974216816132
FDX09,OUT045,2792.0194009388215
FDT31,OUT010,1120.2426450547646
FDI24,OUT049,2875.4009977237
FDY09,OUT045,2745.4544609262957
FDV28,OUT045,427.9569824559876
DRM47,OUT049,3106.3908974752703
FDT52,OUT019,2016.1303120353405
FDI48,OUT018,657.1509928415762
FDY55,OUT017,4219.562177229556
FDU48,OUT013,2134.247240818964
FDN25,OUT045,915.6772645781166
FDP20,OUT049,2121.1471856704447
FDJ15,OUT013,2991.2010779751145
FDD04,OUT018,1915.326454567432
FDY58,OUT045,3573.539653907661
FDR37,OUT018,2683.284210277503
FDF44,OUT013,2184.8812646010047
FDD32,OUT045,1362.7720250573475
FDR57,OUT017,2681.4305920810148
DRG39,OUT027,2320.9835492108687
FDX15,OUT017,2644.0726828744373
DRN37,OUT045,2542.5464420834614
FDW40,OUT027,3745.5872485318832
FDB32,OUT049,1608.8818419298477
FDM40,OUT018,1957.8978400635096
FDE39,OUT027,3356.007944843368
DRH49,OUT017,1461.8313917078049
FDT46,OUT049,884.2272561242862
NCF06,OUT035,4144.730906607205
FDP07,OUT017,3274.7604815250816
FDC04,OUT013,3794.0273976016033
FDZ32,OUT017,1895.9486476845195
FDD50,OUT045,2641.4527551325154
FDU56,OUT017,3113.69911121107
FDV34,OUT017,1371.7857001525845
NCY41,OUT013,613.604287875045
NCK18,OUT046,2666.9739070263167
DRH25,OUT049,910.3976333918836
FDT57,OUT046,3819.7038779287395
FDV56,OUT018,1532.0652263649536
FDV12,OUT045,1553.1238994045125
FDN52,OUT017,1574.1214041789208
FDX38,OUT035,916.5409578280378
FDE47,OUT018,1723.3846445753734
NCO07,OUT013,3376.65805291626
FDV09,OUT027,3849.754529502359
FDZ23,OUT019,1079.328789140709
DRH51,OUT018,1100.956570562499
NCY54,OUT045,2571.5729427049228
DRG49,OUT013,3895.8829588463122
NCC19,OUT049,3065.8829678509646
NCV53,OUT045,3757.575975444095
FDZ47,OUT019,-195.53670818901446
NCO26,OUT018,1521.8046462575294
NCP02,OUT045,917.6158997651655
NCW30,OUT018,3803.650142856335
NCN55,OUT046,3842.3886739003065
FDB20,OUT010,-638.8044798059273
DRL11,OUT013,2538.044467913205
DRD60,OUT045,2773.5545117154543
FDW14,OUT010,-455.8633919702261
FDL27,OUT010,-802.3122882220487
FDU09,OUT018,681.1697910009243
DRH36,OUT027,2652.8862394156604
FDP34,OUT027,3876.849148369758
FDE04,OUT017,3000.8396906171256
FDZ57,OUT027,3575.536395013056
FDF02,OUT010,-230.6762729214679
FDG28,OUT045,3838.6569820290024
NCI31,OUT046,646.3699210063787
FDT43,OUT013,930.8098193154146
FDU20,OUT046,2078.332544819452
FDD53,OUT013,747.2632767513423
